target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift
0,0,0,0,0,1,0,40,1386,2757,104.0,59.0,84.5,6
0,0,0,1,1,0,0,51,801,1294,118.0,91.0,104.5,2
0,0,0,0,0,1,0,77,869,1031,101.0,95.0,98.0,2
0,0,0,0,1,0,0,55,773,2702,107.0,56.0,76.57142857142857,7
0,1,0,1,1,0,0,59,1140,2735,113.0,31.0,71.0,6
0,1,0,0,1,0,0,54,793,1660,96.0,81.0,88.5,2
0,1,0,1,0,1,0,60,379,2487,93.0,62.0,76.0,4
0,1,1,0,0,0,1,32,483,2583,113.0,56.0,84.8,5
0,0,0,0,1,0,0,55,879,2349,115.0,91.0,103.0,2
0,1,1,0,0,1,0,68,982,2045,120.0,98.0,108.5,4
0,0,0,0,1,0,0,53,727,2543,137.0,56.0,78.14285714285714,7
0,1,0,1,1,0,0,87,975,2342,120.0,79.0,104.5,4
0,1,0,0,1,0,0,78,955,955,88.0,88.0,88.0,1
0,0,0,0,1,0,0,52,899,899,105.0,105.0,105.0,1
0,1,0,1,0,1,0,33,727,2325,87.0,50.0,71.0,3
0,0,0,1,0,1,0,33,61,1257,103.0,67.0,85.0,2
0,1,0,1,0,0,1,24,1763,2731,128.0,80.0,99.6,5
0,0,0,0,0,1,0,53,480,480,116.0,116.0,116.0,1
0,1,0,0,0,1,0,68,902,2087,75.0,40.0,56.6,5
0,1,0,0,0,1,0,49,465,722,124.0,61.0,92.5,2
0,1,0,0,1,0,0,43,1166,2348,92.0,80.0,84.6,5
0,1,1,0,0,1,0,60,964,2001,112.0,101.0,105.33333333333331,3
0,0,1,0,0,1,0,45,720,1958,113.0,62.0,92.33333333333331,3
0,1,0,1,0,1,0,53,643,2327,131.0,70.0,95.16666666666669,6
0,1,1,0,1,0,0,48,926,2704,78.0,58.0,66.66666666666667,3
0,0,0,0,1,0,0,50,803,2512,122.0,110.0,114.8,5
0,1,0,0,0,0,1,59,646,2348,132.0,53.0,96.88888888888887,9
0,0,0,0,1,0,0,56,1138,2268,129.0,76.0,96.8,5
0,1,0,1,0,1,0,28,335,2583,121.0,62.0,92.875,8
0,0,0,0,0,1,0,24,1615,1860,99.0,88.0,93.5,2
0,0,0,0,1,0,0,74,734,1881,113.0,90.0,100.0,3
0,1,0,0,1,0,0,37,1311,2148,109.0,39.0,72.42857142857143,7
0,0,0,1,0,1,0,49,642,642,120.0,120.0,120.0,1
0,0,0,1,0,1,0,57,308,1549,108.0,31.0,77.44444444444444,9
0,0,0,0,1,0,0,21,802,2528,136.0,82.0,108.8,10
0,0,0,0,0,1,0,60,501,501,78.0,78.0,78.0,1
1,1,0,0,0,1,0,67,646,2742,133.0,63.0,93.0909090909091,11
0,1,1,0,0,1,0,20,261,2395,114.0,45.0,79.625,8
0,0,0,0,1,0,0,37,733,2553,120.0,54.0,87.75,8
0,0,0,1,0,1,0,42,595,1134,91.0,72.0,81.5,2
0,1,0,0,0,0,1,61,335,2553,112.0,85.0,101.66666666666669,3
0,1,0,0,1,0,0,70,435,2553,112.0,71.0,91.3,10
0,1,0,0,0,0,1,29,410,410,103.0,103.0,103.0,1
0,0,0,0,0,1,0,35,902,2650,124.0,35.0,90.0,9
0,0,0,1,0,1,0,62,753,2584,124.0,34.0,81.0,6
0,0,0,0,0,0,1,76,1440,2673,113.0,55.0,78.4,10
0,1,1,0,0,1,0,48,1171,2713,147.0,73.0,107.3,10
0,1,0,1,0,0,1,60,654,2449,84.0,75.0,79.5,2
0,0,0,0,0,1,0,60,630,2624,92.0,34.0,64.375,8
0,1,0,0,1,0,0,46,554,2731,122.0,74.0,102.41666666666669,12
0,0,1,0,0,1,0,60,242,2384,94.0,38.0,68.42857142857143,7
0,1,0,1,0,1,0,52,1216,1458,85.0,68.0,79.5,4
0,0,1,0,0,1,0,64,1149,2008,85.0,59.0,69.66666666666667,3
0,1,0,0,0,1,0,42,841,2586,132.0,54.0,83.2,5
0,0,0,1,0,1,0,35,934,2729,98.0,74.0,90.25,4
0,1,0,0,0,0,1,62,719,2363,124.0,65.0,88.6,5
0,1,0,0,0,0,1,21,666,2544,122.0,61.0,93.8,5
0,1,0,1,0,0,1,64,372,1898,106.0,54.0,86.5,4
0,1,0,0,1,0,0,20,1604,2544,117.0,81.0,94.85714285714286,7
0,1,0,0,0,0,1,81,472,1429,123.0,70.0,95.85714285714286,7
0,1,1,0,1,0,0,90,1144,2125,143.0,68.0,108.33333333333331,6
0,1,1,0,0,1,0,42,664,2704,131.0,92.0,107.83333333333331,6
0,0,0,0,1,0,0,68,1364,2712,132.0,66.0,91.0,5
0,0,0,1,0,1,0,39,628,2716,111.0,57.0,88.14285714285714,7
0,0,0,1,0,1,0,60,654,1571,115.0,91.0,104.33333333333331,3
0,0,0,0,0,1,0,52,892,2570,140.0,76.0,101.2,10
0,1,0,0,0,1,0,37,739,2398,94.0,44.0,65.4,5
0,1,0,0,0,1,0,41,313,2487,116.0,78.0,92.33333333333331,9
0,0,0,0,0,0,1,47,128,1944,111.0,55.0,79.8888888888889,9
0,1,0,0,0,1,0,46,488,2335,122.0,70.0,89.625,8
0,0,0,0,0,0,1,47,358,2602,140.0,76.0,103.42857142857143,7
0,0,0,1,0,0,1,60,744,1697,89.0,47.0,65.2,5
0,0,0,0,1,0,0,76,765,2269,114.0,55.0,88.66666666666669,6
0,1,0,0,0,1,0,48,570,2473,113.0,69.0,86.57142857142857,7
0,0,0,0,0,1,0,53,708,2510,139.0,74.0,99.6,5
0,1,0,0,0,1,0,71,296,1917,92.0,36.0,54.83333333333334,6
0,1,0,0,0,1,0,52,1224,1224,62.0,62.0,62.0,1
0,1,0,1,0,1,0,70,257,257,94.0,94.0,94.0,1
0,1,0,0,1,0,0,36,804,2524,119.0,69.0,96.6,5
0,1,0,0,1,0,0,60,772,2347,109.0,75.0,90.33333333333331,6
0,1,0,0,0,1,0,48,663,2004,135.0,87.0,103.6,5
0,1,0,1,0,1,0,49,980,980,69.0,69.0,69.0,1
0,1,1,0,1,0,0,50,748,2375,127.0,119.0,123.0,2
0,1,0,0,1,0,0,50,958,2759,138.0,59.0,95.42857142857143,7
0,0,0,1,0,1,0,37,629,629,90.0,90.0,90.0,1
0,0,1,0,1,0,0,57,442,2509,120.0,74.0,91.44444444444444,9
0,0,0,0,0,1,0,31,415,2343,122.0,95.0,107.16666666666669,6
0,1,0,1,0,0,1,76,648,2757,124.0,79.0,103.375,8
0,0,0,1,0,1,0,60,609,1980,119.0,72.0,91.83333333333331,6
0,0,0,1,1,0,0,68,517,1252,73.0,67.0,70.0,2
0,1,0,1,0,1,0,34,1073,2106,103.0,82.0,95.33333333333331,3
0,0,0,1,1,0,0,97,401,1087,113.0,58.0,77.0,4
0,0,0,1,0,0,1,54,1269,2747,156.0,89.0,119.75,8
0,1,1,0,1,0,0,68,647,2602,125.0,88.0,104.8,5
0,0,0,0,0,1,0,45,936,936,118.0,118.0,118.0,1
0,1,0,0,0,1,0,68,390,390,93.0,93.0,93.0,1
0,0,0,0,0,1,0,81,1001,1737,132.0,98.0,114.0,4
0,0,0,1,0,1,0,38,964,2598,94.0,51.0,75.14285714285714,7
0,1,0,1,0,1,0,57,778,2262,126.0,101.0,110.33333333333331,3
0,1,0,0,0,1,0,32,1290,1962,89.0,70.0,79.5,2
1,1,0,0,1,0,0,60,553,1909,133.0,75.0,102.77777777777777,9
0,0,0,1,1,0,0,24,1433,2642,103.0,46.0,81.375,8
0,0,0,0,0,1,0,66,953,2692,106.0,76.0,92.5,10
0,0,0,0,0,0,1,27,1204,2659,102.0,57.0,85.16666666666667,6
0,0,0,0,0,0,1,65,892,2152,146.0,55.0,103.14285714285714,7
0,1,1,0,1,0,0,63,1161,2565,96.0,62.0,81.66666666666667,6
0,1,0,0,0,1,0,60,535,2036,69.0,56.0,62.5,2
0,0,0,1,1,0,0,77,1264,2761,97.0,41.0,75.0,4
0,0,0,0,0,1,0,42,480,2453,115.0,47.0,88.33333333333331,6
0,1,0,0,1,0,0,55,742,1805,117.0,19.0,77.6,5
0,0,0,0,0,1,0,73,378,2662,127.0,78.0,102.5,2
0,1,0,1,1,0,0,55,443,2487,90.0,35.0,62.5,6
0,1,0,0,1,0,0,60,846,2138,105.0,56.0,76.4,5
0,0,0,0,1,0,0,42,611,611,82.0,82.0,82.0,1
0,1,0,0,0,1,0,58,1108,2703,137.0,46.0,97.0,7
0,1,0,0,1,0,0,39,649,649,98.0,98.0,98.0,1
0,1,0,0,1,0,0,33,946,2708,104.0,61.0,85.0,3
0,1,0,1,0,1,0,38,445,2218,123.0,23.0,76.0,9
0,0,0,0,0,0,1,70,430,430,103.0,103.0,103.0,1
0,1,0,1,1,0,0,38,128,128,79.0,79.0,79.0,1
0,0,1,0,0,1,0,44,651,651,123.0,123.0,123.0,1
1,1,0,0,0,1,0,60,583,2756,122.0,77.0,94.4,10
0,1,0,0,0,1,0,49,230,2521,151.0,70.0,109.44444444444444,9
0,1,0,0,1,0,0,61,778,778,93.0,93.0,93.0,1
0,0,0,1,0,0,1,51,481,2614,132.0,109.0,118.8,5
1,0,0,0,0,1,0,60,289,2680,113.0,46.0,87.2857142857143,7
0,1,0,0,0,1,0,26,274,2247,94.0,85.0,89.66666666666669,3
0,1,1,0,0,1,0,38,665,2669,119.0,74.0,96.66666666666669,3
0,1,0,0,1,0,0,45,993,2763,107.0,63.0,89.0,5
0,1,0,0,1,0,0,60,1228,1699,119.0,104.0,109.33333333333331,3
0,0,0,0,1,0,0,55,1066,2529,98.0,45.0,75.2,5
0,1,1,0,1,0,0,54,355,2640,94.0,57.0,76.75,8
1,0,1,0,0,1,0,68,120,2760,141.0,66.0,98.0,15
0,0,0,0,0,1,0,63,656,1991,122.0,72.0,98.8,10
0,0,0,0,1,0,0,63,966,1999,121.0,107.0,115.0,3
0,0,0,1,1,0,0,61,69,1868,106.0,62.0,89.2857142857143,7
0,0,0,0,1,0,0,19,643,913,97.0,77.0,87.0,2
0,0,0,0,0,1,0,57,824,2721,97.0,78.0,89.33333333333331,3
0,0,0,1,1,0,0,35,1082,1723,97.0,92.0,94.5,2
0,1,0,0,0,0,1,79,801,801,95.0,95.0,95.0,1
0,1,0,1,1,0,0,45,356,1171,121.0,80.0,101.0,4
0,1,0,0,0,1,0,51,681,2391,117.0,71.0,95.6,5
0,0,0,0,1,0,0,66,1420,1420,57.0,57.0,57.0,1
0,0,0,1,0,0,1,34,1174,1566,102.0,79.0,88.33333333333331,3
0,0,0,0,1,0,0,19,861,2406,104.0,101.0,102.5,2
0,1,0,1,0,1,0,49,277,2401,97.0,53.0,78.77777777777777,9
0,0,1,0,0,1,0,39,710,2256,99.0,63.0,78.2,5
0,0,0,0,0,0,1,57,383,1457,147.0,91.0,119.0,2
0,0,0,1,0,1,0,84,735,2754,116.0,69.0,97.42857142857143,7
0,1,0,0,0,0,1,35,1259,2708,111.0,76.0,94.125,8
0,0,0,0,0,0,1,65,862,2636,119.0,49.0,92.14285714285714,7
0,1,0,0,1,0,0,58,1478,2439,111.0,91.0,103.33333333333331,3
0,1,1,0,0,1,0,49,1895,2762,117.0,34.0,76.21428571428571,14
0,0,0,0,0,1,0,63,1202,1983,101.0,38.0,77.33333333333333,3
0,1,0,0,1,0,0,69,220,2671,107.0,49.0,86.16666666666669,6
0,0,0,0,0,1,0,60,238,2517,123.0,62.0,92.6,5
0,0,0,1,0,1,0,60,1234,2359,89.0,57.0,78.0,3
0,0,0,0,0,1,0,77,886,2756,104.0,87.0,93.25,4
0,1,0,1,1,0,0,31,658,2464,113.0,73.0,88.5,6
1,0,1,0,1,0,0,35,785,2718,153.0,76.0,114.71428571428572,7
0,0,0,0,1,0,0,32,854,2282,97.0,55.0,75.5,6
0,0,0,1,0,1,0,32,776,776,76.0,76.0,76.0,1
0,1,0,0,0,1,0,44,843,843,66.0,66.0,66.0,1
0,1,0,0,1,0,0,39,1117,1117,95.0,95.0,95.0,1
0,1,0,0,0,1,0,30,165,165,52.0,52.0,52.0,1
0,0,0,0,1,0,0,37,787,787,94.0,94.0,94.0,1
0,1,0,0,0,0,1,49,394,2443,128.0,65.0,98.91666666666669,12
0,1,0,0,0,1,0,28,295,1680,97.0,38.0,71.75,4
1,1,0,0,0,1,0,57,190,2396,110.0,56.0,78.33333333333333,9
0,0,0,0,1,0,0,32,861,861,122.0,122.0,122.0,1
0,1,0,0,1,0,0,51,1157,2519,111.0,65.0,88.0,4
0,1,0,0,0,1,0,41,162,201,95.0,91.0,93.0,2
0,0,0,1,1,0,0,60,668,2692,129.0,40.0,74.14285714285714,7
0,1,0,1,1,0,0,50,509,2245,110.0,50.0,73.0,6
1,0,1,0,1,0,0,59,886,2411,118.0,60.0,96.25,8
0,1,0,0,0,1,0,26,1049,2402,116.0,89.0,107.25,4
0,0,0,1,0,1,0,69,281,2684,116.0,25.0,85.28571428571429,7
0,1,1,0,1,0,0,56,622,2653,107.0,85.0,99.75,4
0,0,1,0,0,0,1,78,165,2272,62.0,58.0,60.0,2
0,1,0,0,0,1,0,66,524,2656,128.0,33.0,75.44444444444444,9
0,1,0,1,0,1,0,52,1167,2664,85.0,47.0,68.33333333333333,3
0,0,0,1,0,1,0,35,444,444,96.0,96.0,96.0,1
0,0,0,1,0,1,0,68,1132,1413,89.0,59.0,74.0,2
0,1,0,0,0,1,0,45,711,711,103.0,103.0,103.0,1
0,1,0,0,1,0,0,59,857,2711,121.0,37.0,78.71428571428571,7
0,0,0,0,1,0,0,88,858,2265,101.0,81.0,92.0,5
0,1,0,0,0,1,0,34,810,2316,125.0,44.0,84.33333333333333,6
0,0,0,0,1,0,0,57,922,1966,104.0,77.0,90.5,2
0,1,1,0,1,0,0,90,1196,2724,120.0,79.0,103.57142857142857,7
0,1,0,1,0,1,0,41,618,2474,142.0,127.0,134.5,2
1,1,0,0,0,1,0,60,1178,2712,127.0,70.0,96.42857142857143,7
0,1,0,1,0,1,0,68,217,2545,101.0,71.0,88.33333333333331,3
0,1,0,0,0,1,0,50,44,44,98.0,98.0,98.0,1
0,0,0,0,0,1,0,33,1262,2739,134.0,69.0,96.0,7
0,0,0,0,0,0,1,68,336,336,110.0,110.0,110.0,1
0,1,0,0,1,0,0,45,818,818,139.0,139.0,139.0,1
0,0,0,1,1,0,0,42,361,2770,110.0,30.0,84.0,7
0,1,0,0,0,1,0,55,649,1678,82.0,60.0,69.33333333333333,3
0,0,0,0,0,1,0,47,730,2548,126.0,81.0,97.0,5
0,0,1,0,0,1,0,89,699,2670,106.0,54.0,83.0,6
0,0,1,0,1,0,0,49,668,668,138.0,138.0,138.0,1
0,0,0,0,1,0,0,78,1166,2258,126.0,57.0,92.2,5
0,0,0,0,0,1,0,60,661,2143,114.0,76.0,97.75,4
0,0,0,1,0,1,0,52,960,2609,106.0,64.0,90.28571428571428,7
0,0,0,0,1,0,0,56,432,1113,113.0,88.0,101.75,4
0,0,0,0,1,0,0,73,707,2155,102.0,57.0,83.0,3
1,1,0,0,0,1,0,60,363,2628,126.0,48.0,97.8,10
0,1,0,0,1,0,0,56,1253,2631,105.0,82.0,90.5,4
0,1,0,0,0,1,0,60,951,951,74.0,74.0,74.0,1
0,1,0,1,0,1,0,45,688,2651,100.0,67.0,87.22222222222223,9
0,1,0,0,0,1,0,51,74,2135,103.0,79.0,87.75,4
0,1,0,0,0,1,0,46,608,2074,116.0,57.0,88.2857142857143,7
0,0,0,0,1,0,0,55,1012,1012,73.0,73.0,73.0,1
0,1,0,0,0,1,0,52,611,611,118.0,118.0,118.0,1
0,0,0,0,0,1,0,55,701,2087,127.0,73.0,93.66666666666669,3
0,0,1,0,1,0,0,45,175,2625,109.0,46.0,81.25,8
0,1,0,0,0,1,0,67,644,2604,61.0,50.0,53.66666666666666,3
0,1,0,0,0,1,0,33,1207,1207,130.0,130.0,130.0,1
1,1,0,0,1,0,0,62,1008,2631,96.0,50.0,79.36363636363636,11
0,0,0,0,1,0,0,26,442,2611,112.0,68.0,89.57142857142857,7
0,1,1,0,0,1,0,59,436,2469,112.0,71.0,95.66666666666669,6
0,1,0,1,0,1,0,52,657,2407,122.0,102.0,115.0,3
0,0,0,0,1,0,0,42,612,1228,68.0,60.0,64.0,2
0,0,0,0,0,1,0,60,970,1141,121.0,109.0,115.0,2
0,1,0,0,0,1,0,46,862,2438,121.0,75.0,100.66666666666669,3
0,0,0,0,0,1,0,52,791,2383,121.0,53.0,91.0,8
0,1,1,0,1,0,0,64,357,2571,136.0,59.0,93.88888888888887,9
0,0,1,0,0,1,0,45,1002,2201,103.0,51.0,72.66666666666667,3
0,1,0,1,1,0,0,66,566,900,84.0,82.0,83.0,2
0,1,0,0,1,0,0,57,1350,2626,145.0,70.0,101.5,4
0,0,0,0,0,1,0,38,945,2716,83.0,34.0,62.714285714285715,7
0,1,0,1,0,1,0,34,940,2485,130.0,64.0,100.66666666666669,12
0,1,0,1,0,1,0,87,526,2512,134.0,68.0,103.11111111111113,9
0,1,1,0,0,1,0,54,570,2753,120.0,73.0,91.0,4
0,0,0,0,0,0,1,71,632,2445,106.0,80.0,95.0,3
0,0,0,0,0,1,0,48,1511,2262,82.0,43.0,62.5,2
0,1,0,0,0,1,0,34,1825,2260,128.0,88.0,104.0,5
0,0,0,1,0,1,0,40,307,2361,109.0,80.0,91.33333333333331,6
0,1,0,1,1,0,0,45,666,2400,145.0,78.0,116.42857142857143,7
0,1,0,0,1,0,0,54,919,2708,134.0,58.0,92.85714285714286,7
1,0,0,0,0,0,1,35,907,2762,125.0,58.0,95.45454545454544,11
0,0,0,0,0,1,0,32,1099,1769,121.0,65.0,86.66666666666669,3
0,1,0,0,1,0,0,41,788,788,122.0,122.0,122.0,1
0,0,0,0,1,0,0,54,587,2756,114.0,61.0,85.5,8
0,1,0,1,0,1,0,47,41,1869,84.0,67.0,75.5,2
0,0,1,0,0,1,0,60,440,440,137.0,137.0,137.0,1
0,0,1,0,0,0,1,39,1196,2418,103.0,83.0,90.5,4
0,0,0,0,0,0,1,73,361,2604,124.0,86.0,99.8,5
0,1,0,0,1,0,0,42,619,619,99.0,99.0,99.0,1
0,1,0,0,1,0,0,52,1022,2362,95.0,67.0,85.0,3
0,0,0,0,0,1,0,37,372,2195,101.0,74.0,90.66666666666669,3
0,0,0,0,1,0,0,69,701,2567,111.0,53.0,79.27272727272727,11
0,1,0,1,1,0,0,61,778,2537,120.0,51.0,78.85714285714286,7
1,1,0,0,1,0,0,41,607,2639,100.0,70.0,82.875,8
0,1,0,0,0,0,1,60,697,2156,97.0,46.0,71.5,2
0,1,1,0,1,0,0,54,392,1387,92.0,82.0,85.66666666666667,3
0,1,1,0,1,0,0,54,336,2511,133.0,107.0,118.33333333333331,6
0,1,0,0,1,0,0,65,960,2098,127.0,76.0,104.33333333333331,3
0,1,0,0,0,1,0,56,1019,2497,88.0,41.0,64.5,2
0,0,0,0,0,1,0,47,467,2073,76.0,58.0,68.6,5
0,1,1,0,0,0,1,44,822,2534,108.0,60.0,93.33333333333331,6
0,0,0,0,1,0,0,25,1067,2770,108.0,61.0,77.5,8
0,1,0,0,0,1,0,42,1221,1221,64.0,64.0,64.0,1
0,0,0,1,1,0,0,70,1061,2146,110.0,73.0,86.5,4
0,1,1,0,1,0,0,61,1204,2586,135.0,71.0,91.0,5
0,0,0,0,1,0,0,46,374,2316,101.0,56.0,80.4,5
0,0,0,1,0,0,1,37,576,2359,129.0,62.0,101.11111111111113,9
0,0,0,0,1,0,0,57,512,2744,94.0,37.0,62.4,5
0,1,1,0,0,1,0,36,405,1769,130.0,80.0,98.66666666666669,3
0,1,0,1,0,1,0,56,453,2502,111.0,65.0,88.4,5
0,0,0,1,1,0,0,72,1017,2755,123.0,91.0,105.5,10
0,1,0,0,1,0,0,27,1240,1240,73.0,73.0,73.0,1
0,1,0,0,1,0,0,68,701,2081,94.0,70.0,87.5,6
0,0,0,1,1,0,0,79,795,2080,133.0,54.0,88.6,5
1,0,1,0,0,1,0,64,646,2586,128.0,68.0,101.44444444444444,9
0,1,0,0,1,0,0,42,680,680,68.0,68.0,68.0,1
0,0,0,1,1,0,0,53,1005,2729,109.0,71.0,79.66666666666667,6
0,0,0,0,0,1,0,49,975,1676,109.0,107.0,108.0,2
0,1,0,1,1,0,0,79,1197,2461,133.0,98.0,114.83333333333331,6
1,0,0,1,0,1,0,73,273,2496,150.0,72.0,121.0,8
0,1,0,1,0,1,0,64,1079,2489,129.0,69.0,96.875,8
0,0,0,0,0,1,0,24,972,2053,137.0,100.0,117.25,4
0,1,1,0,0,1,0,32,181,181,127.0,127.0,127.0,1
0,1,1,0,0,1,0,62,301,1673,90.0,76.0,84.75,4
0,0,0,0,0,0,1,71,613,2322,88.0,79.0,84.0,3
0,1,0,0,0,1,0,41,456,2544,145.0,91.0,117.11111111111113,9
0,0,0,0,0,1,0,35,551,1622,120.0,75.0,104.0,7
0,1,0,0,0,1,0,29,582,2022,126.0,69.0,100.5,8
0,1,0,0,0,1,0,78,866,866,101.0,101.0,101.0,1
0,1,0,0,0,1,0,75,1095,2183,107.0,68.0,91.4,5
0,1,0,0,1,0,0,80,787,2286,112.0,54.0,83.71428571428571,7
0,1,1,0,1,0,0,70,1195,2390,121.0,79.0,98.0,8
0,1,0,1,0,1,0,59,1144,2624,104.0,56.0,84.875,8
0,0,1,0,0,1,0,45,765,2210,107.0,77.0,92.0,9
0,1,0,0,1,0,0,34,1087,2743,120.0,45.0,88.66666666666669,6
0,1,0,0,0,1,0,56,61,2605,130.0,69.0,95.5,4
0,1,0,1,0,0,1,62,303,2398,143.0,67.0,95.75,4
0,0,0,0,1,0,0,40,232,1882,102.0,59.0,75.75,4
0,1,1,0,1,0,0,73,828,828,78.0,78.0,78.0,1
0,0,0,0,0,1,0,53,526,2612,114.0,80.0,98.5,6
0,0,0,0,0,1,0,63,559,2462,119.0,51.0,79.85714285714286,7
0,0,0,0,1,0,0,69,1349,2769,82.0,58.0,71.57142857142857,7
0,1,0,0,0,1,0,85,697,2362,123.0,62.0,101.5,6
0,0,0,0,0,1,0,34,279,2713,126.0,76.0,99.14285714285714,7
0,0,0,0,1,0,0,52,339,2113,114.0,82.0,100.22222222222223,9
0,1,0,0,1,0,0,40,498,498,104.0,104.0,104.0,1
0,1,0,0,0,1,0,92,727,2558,107.0,81.0,95.5,6
0,0,1,0,0,1,0,43,772,1920,111.0,97.0,105.33333333333331,3
0,1,0,0,0,1,0,38,737,2214,109.0,72.0,99.0,5
0,0,0,0,0,0,1,39,774,774,99.0,99.0,99.0,1
0,0,0,0,1,0,0,29,1042,2423,104.0,46.0,77.91666666666667,12
0,1,0,1,1,0,0,31,643,923,108.0,69.0,88.5,2
0,1,0,0,0,0,1,60,818,2512,101.0,68.0,86.33333333333331,6
0,0,0,1,0,1,0,19,570,2613,122.0,86.0,106.57142857142857,7
1,0,0,1,0,1,0,29,873,2685,127.0,94.0,106.22222222222223,9
1,0,0,0,0,1,0,38,863,863,100.0,100.0,100.0,1
0,1,0,0,0,1,0,77,1212,1718,102.0,76.0,92.33333333333331,3
0,0,0,1,1,0,0,60,658,2033,113.0,52.0,74.66666666666667,3
0,0,0,1,1,0,0,40,752,2414,112.0,59.0,87.0,4
0,0,0,1,0,1,0,78,604,2316,114.0,86.0,101.0,5
0,1,0,0,0,1,0,30,348,348,60.0,60.0,60.0,1
0,1,0,0,0,1,0,23,522,2745,104.0,67.0,84.42857142857143,7
0,0,0,1,0,1,0,52,316,1717,98.0,62.0,86.75,4
0,0,0,1,0,1,0,38,1396,2555,127.0,56.0,90.42857142857143,7
0,1,0,0,1,0,0,55,662,2489,111.0,36.0,80.33333333333333,6
0,0,0,0,0,1,0,72,642,2363,114.0,38.0,78.83333333333333,6
1,0,0,0,1,0,0,60,663,2141,142.0,78.0,108.57142857142857,7
0,0,1,0,1,0,0,43,347,2739,84.0,51.0,64.8,5
0,1,1,0,0,1,0,51,276,2722,104.0,69.0,87.5,4
0,1,0,1,0,0,1,74,1237,1466,101.0,70.0,85.5,2
0,0,0,0,0,1,0,49,745,2431,136.0,73.0,102.28571428571428,7
0,1,0,0,0,1,0,57,333,2421,97.0,54.0,78.1111111111111,9
0,0,0,0,0,0,1,72,513,2556,139.0,63.0,97.2,5
0,0,0,1,0,1,0,73,256,2691,131.0,86.0,105.16666666666669,6
0,1,0,0,1,0,0,48,121,127,104.0,88.0,96.0,2
0,1,0,0,1,0,0,87,1481,1481,105.0,105.0,105.0,1
0,0,0,0,1,0,0,62,437,2732,111.0,40.0,75.2,10
0,0,0,0,0,1,0,37,670,2708,103.0,78.0,89.6,5
0,0,0,0,0,1,0,59,763,2270,122.0,52.0,91.91666666666669,12
0,0,0,1,0,1,0,65,354,1991,120.0,52.0,89.14285714285714,7
0,0,1,0,1,0,0,66,1011,1011,143.0,143.0,143.0,1
0,1,0,1,0,0,1,43,954,2111,103.0,62.0,86.0,6
0,0,0,0,1,0,0,53,609,2726,126.0,67.0,96.4,10
0,1,0,0,0,0,1,76,1314,2135,114.0,80.0,93.33333333333331,3
0,1,0,0,0,0,1,31,655,2220,169.0,56.0,93.875,8
0,1,0,0,1,0,0,60,127,2571,96.0,66.0,76.0,4
0,1,0,0,0,1,0,34,341,2550,143.0,91.0,118.25,4
0,1,0,0,0,0,1,40,1157,1157,86.0,86.0,86.0,1
0,1,0,0,0,1,0,33,1025,1025,99.0,99.0,99.0,1
1,0,0,0,0,1,0,55,803,1366,104.0,35.0,78.4,5
0,1,1,0,1,0,0,74,644,2570,97.0,57.0,77.85714285714286,7
0,1,0,1,0,1,0,49,653,1946,139.0,75.0,104.28571428571428,7
0,0,0,0,0,1,0,69,1259,2619,102.0,11.0,65.71428571428571,7
0,1,0,0,0,1,0,43,706,2185,98.0,58.0,79.0,4
0,0,0,0,0,1,0,67,968,2428,92.0,74.0,83.0,2
0,0,0,0,0,1,0,60,947,2556,108.0,52.0,83.25,8
0,0,0,0,1,0,0,37,1007,1007,85.0,85.0,85.0,1
0,0,0,0,1,0,0,56,1390,2553,120.0,72.0,100.33333333333331,12
0,1,0,0,1,0,0,92,979,2442,115.0,84.0,97.6,5
0,0,0,1,0,1,0,53,756,1717,138.0,87.0,110.33333333333331,3
0,0,0,0,0,1,0,76,1388,2719,109.0,56.0,77.0,12
0,1,0,0,0,0,1,47,643,2104,121.0,75.0,98.0,2
0,0,0,1,0,1,0,69,525,2573,134.0,80.0,105.0,5
0,1,1,0,0,0,1,51,1066,1617,100.0,67.0,81.25,4
0,1,0,1,1,0,0,41,1371,2765,147.0,76.0,112.33333333333331,6
0,1,0,0,0,1,0,33,724,2742,118.0,69.0,92.0,8
0,1,0,1,1,0,0,46,215,2043,151.0,88.0,119.5,2
0,0,0,0,0,1,0,60,420,420,150.0,150.0,150.0,1
0,1,1,0,0,0,1,46,897,2198,109.0,30.0,72.0,3
1,0,0,0,0,1,0,59,160,2723,121.0,69.0,88.27272727272727,11
0,0,0,0,0,1,0,86,653,2509,116.0,64.0,87.83333333333331,6
0,1,1,0,1,0,0,43,817,2274,129.0,65.0,108.25,4
0,0,0,0,0,1,0,31,517,2371,91.0,44.0,70.4,5
0,0,0,1,1,0,0,62,1049,2744,97.0,58.0,77.375,8
1,0,1,0,0,1,0,28,1240,2357,155.0,88.0,105.66666666666669,6
1,0,1,0,1,0,0,56,585,585,68.0,68.0,68.0,1
0,0,0,0,0,0,1,73,751,2669,128.0,71.0,96.66666666666669,6
0,0,1,0,0,1,0,63,824,2702,108.0,60.0,84.5,8
0,0,0,0,0,1,0,63,1048,2642,107.0,57.0,79.33333333333333,6
0,1,0,0,1,0,0,59,730,730,70.0,70.0,70.0,1
0,1,1,0,1,0,0,62,1235,2524,121.0,63.0,95.55555555555556,9
