,target,age,gender_F,donations_2017,donations_2017_min_2016
76004,0,52,0,2,-1
76005,0,45,1,1,-3
76006,0,68,0,6,4
76007,0,57,1,7,4
76008,0,44,0,0,-10
76009,0,47,0,6,4
76010,0,62,1,3,-5
76011,0,26,0,4,-6
76012,0,59,1,9,2
76013,0,47,0,9,2
76014,0,72,1,2,-1
76015,0,51,1,8,-1
76016,0,47,1,7,0
76017,0,46,0,8,-1
76018,0,50,1,6,3
76019,0,32,1,4,-7
76020,0,76,0,8,0
76021,0,32,0,7,5
76022,0,36,0,1,-4
76023,0,38,1,6,3
76024,0,57,0,6,4
76025,0,52,1,3,-4
76026,0,86,1,9,2
76027,0,63,1,9,2
76028,0,50,0,5,0
76029,0,32,1,4,-7
76030,0,26,1,8,-3
76031,0,21,1,2,-1
76032,0,32,0,2,-9
76033,0,91,0,4,-5
76034,0,50,1,0,-5
76035,0,76,1,8,-2
76036,0,63,0,5,2
76037,0,69,0,7,3
76038,0,63,0,9,3
76039,0,55,1,6,4
76040,0,49,1,3,1
76041,0,64,0,5,2
76042,0,45,0,9,5
76043,0,43,0,0,-5
76044,0,52,1,3,-3
76045,0,39,1,2,-7
76046,0,60,0,9,-2
76047,0,35,0,8,4
76048,0,44,0,0,-11
76049,0,74,1,7,-4
76050,0,51,0,3,-7
76051,0,92,1,4,-1
76052,0,54,0,7,1
76053,0,53,1,0,-11
76054,0,39,1,5,-6
76055,0,79,0,0,-11
76056,0,23,1,5,-4
76057,0,75,0,6,-5
76058,0,60,0,8,1
76059,0,27,0,2,-3
76060,0,43,1,4,-1
76061,0,60,0,4,-2
76062,0,54,0,9,5
76063,0,59,0,2,-3
76064,0,53,1,8,5
76065,0,52,1,7,5
76066,0,80,1,0,-2
76067,0,48,0,7,-4
76068,0,29,1,0,-8
76069,0,32,1,8,1
76070,0,27,0,8,0
76071,0,40,1,1,-8
76072,0,35,0,3,-1
76073,0,65,0,6,4
76074,0,53,1,3,-7
76075,0,45,0,0,-11
76076,0,61,0,0,-8
76077,0,67,1,9,0
76078,0,43,1,6,3
76079,0,29,0,9,3
76080,0,91,0,6,0
76081,0,43,0,9,5
76082,0,55,0,6,-1
76083,0,54,1,8,3
76084,0,51,1,9,-1
76085,0,56,1,6,-5
76086,0,29,1,6,2
76087,0,60,0,2,-3
76088,0,71,0,3,-6
76089,0,62,1,6,2
76090,0,46,1,2,-1
76091,0,33,0,2,-4
76092,0,44,0,5,3
76093,0,83,0,6,4
76094,0,46,1,2,-3
76095,0,66,1,9,7
76096,0,20,1,3,-6
76097,0,58,0,8,-3
76098,0,57,0,7,2
76099,0,64,1,9,0
76100,0,82,1,5,-4
76101,0,41,0,2,-7
76102,0,57,1,9,3
76103,0,87,1,9,1
76104,0,86,0,3,-3
76105,0,45,0,6,2
76106,0,99,1,0,-8
76107,0,75,1,4,1
76108,0,40,1,7,5
76109,0,35,1,7,3
76110,0,30,0,0,-6
76111,0,33,1,5,-5
76112,0,69,0,1,-3
76113,0,51,1,5,1
76114,0,50,0,6,0
76115,0,59,1,6,4
76116,0,68,0,1,-8
76117,0,83,1,5,-2
76118,0,29,1,0,-8
76119,0,48,0,3,1
76120,0,26,1,2,-9
76121,0,71,0,3,1
76122,0,34,0,9,7
76123,0,34,1,0,-11
76124,0,42,1,0,-7
76125,0,60,0,0,-10
76126,0,65,1,1,-6
76127,0,56,1,1,-2
76128,0,52,1,9,-2
76129,0,22,1,4,1
76130,0,67,0,5,-6
76131,0,22,0,7,-2
76132,0,37,1,9,7
76133,0,47,1,1,-4
76134,0,66,0,5,-2
76135,0,55,1,3,1
76136,0,69,0,9,4
76137,0,62,0,0,-10
76138,0,66,1,4,0
76139,0,24,0,4,1
76140,0,50,1,1,-7
76141,0,51,0,5,-5
76142,0,19,1,6,0
76143,0,42,0,9,0
76144,0,99,0,8,-2
76145,0,34,1,0,-5
76146,0,60,1,5,-4
76147,0,33,0,2,-8
76148,0,34,1,8,-3
76149,0,46,0,3,-1
76150,0,57,0,2,-4
76151,0,28,1,6,1
76152,0,33,1,8,5
76153,0,29,0,7,5
76154,0,23,1,4,-6
76155,0,67,1,7,0
76156,0,60,1,3,-4
76157,0,60,0,2,-2
76158,0,76,0,9,1
76159,0,62,0,4,-4
76160,0,45,1,7,2
76161,0,62,1,8,2
76162,0,37,1,6,0
76163,0,34,1,5,-5
76164,0,50,1,5,-1
76165,0,47,1,6,-5
76166,0,37,1,6,-3
76167,0,58,1,4,1
76168,0,60,1,4,0
76169,0,51,1,4,-1
76170,0,59,0,3,-5
76171,0,78,0,0,-3
76172,0,54,1,7,-2
76173,0,56,1,8,0
76174,0,76,0,8,5
76175,0,49,0,0,-7
76176,0,46,0,9,2
76177,0,20,1,1,-5
76178,0,53,0,0,-2
76179,0,21,1,9,2
76180,0,46,0,1,-9
76181,0,44,0,4,-3
76182,0,102,0,7,5
76183,0,27,1,1,-1
76184,0,83,1,9,4
76185,0,52,0,2,-1
76186,0,42,1,0,-2
76187,0,22,0,6,2
76188,0,63,0,2,-4
76189,0,79,0,9,0
76190,0,60,1,5,-3
76191,0,43,0,1,-2
76192,0,39,0,8,-1
76193,0,39,0,3,-8
76194,0,21,1,6,4
76195,0,83,0,9,-1
76196,0,21,0,3,0
76197,0,82,1,1,-5
76198,0,46,0,3,-7
76199,0,72,0,6,-2
76200,0,83,0,3,-3
76201,0,32,0,6,2
76202,0,63,1,7,-1
76203,0,35,1,0,-10
76204,0,42,1,9,5
76205,0,37,1,5,-2
76206,0,79,1,6,2
76207,0,71,0,9,6
76208,0,30,0,5,-6
76209,0,53,0,8,-1
76210,0,31,1,9,7
76211,0,60,1,4,-5
76212,0,26,1,7,-4
76213,0,30,0,5,-6
76214,0,46,0,5,2
76215,0,66,1,1,-5
76216,0,35,1,9,4
76217,0,25,1,0,-5
76218,0,60,0,8,0
76219,0,53,1,2,-9
76220,0,40,1,8,6
76221,0,47,0,4,-4
76222,0,48,1,6,-2
76223,0,76,0,0,-4
76224,0,75,1,5,-6
76225,0,81,0,0,-8
76226,0,46,1,3,-7
76227,0,71,1,0,-4
76228,0,19,0,3,-3
76229,0,54,1,9,-2
76230,0,60,1,0,-7
76231,0,47,1,4,2
76232,0,71,0,8,6
76233,0,51,1,2,-3
76234,0,60,1,1,-6
76235,0,20,1,4,-1
76236,0,49,1,2,-6
76237,0,33,0,3,-6
76238,0,76,0,9,-2
76239,0,36,0,5,3
76240,0,106,0,6,3
76241,0,47,0,6,2
76242,0,71,0,7,1
76243,0,88,0,4,0
76244,0,24,1,1,-8
76245,0,80,0,9,4
76246,0,58,1,5,-6
76247,0,57,0,6,-5
76248,0,82,1,7,-2
76249,0,43,0,5,-4
76250,0,33,0,0,-2
76251,0,69,0,6,0
76252,0,47,1,1,-10
76253,0,88,1,5,2
76254,0,61,1,4,1
76255,0,66,0,7,-4
76256,0,65,0,1,-8
76257,0,46,0,4,-5
76258,0,72,0,0,-8
76259,0,80,1,4,2
76260,0,45,0,6,-3
76261,0,60,1,6,0
76262,0,66,1,3,-2
76263,0,59,1,3,1
76264,0,59,0,3,1
76265,0,60,1,7,-4
76266,0,76,0,6,1
76267,0,42,0,4,-5
76268,0,60,0,6,-5
76269,0,57,1,8,-1
76270,0,43,1,4,-7
76271,0,53,1,9,-2
76272,0,70,0,5,0
76273,0,33,0,2,-8
76274,0,72,1,4,-7
76275,0,27,0,0,-5
76276,0,40,0,0,-11
76277,0,40,0,9,5
76278,0,59,0,7,-2
76279,0,47,1,6,0
76280,0,51,0,9,3
76281,0,42,1,1,-5
76282,0,59,1,1,-7
76283,0,48,0,0,-5
76284,0,71,0,8,1
76285,0,94,1,7,3
76286,0,62,1,2,-4
76287,0,32,0,1,-8
76288,0,62,1,1,-6
76289,0,23,0,3,-8
76290,0,34,0,1,-7
76291,0,39,1,2,-4
76292,0,31,1,2,-1
76293,0,35,1,4,-2
76294,0,65,1,3,0
76295,0,36,0,1,-1
76296,0,44,1,0,-10
76297,0,64,0,9,2
76298,0,50,1,5,-3
76299,0,40,0,0,-4
76300,0,21,0,8,6
76301,0,61,0,8,5
76302,0,23,0,3,1
76303,0,37,0,5,0
76304,0,68,1,5,-1
76305,0,68,0,6,-5
76306,0,64,1,2,0
76307,0,45,1,9,-2
76308,0,73,1,4,2
76309,0,60,0,2,-7
76310,0,49,1,5,-4
76311,0,89,0,2,-5
76312,0,44,0,5,-6
76313,0,63,1,5,1
76314,0,58,0,2,0
76315,0,41,0,4,0
76316,0,61,1,8,2
76317,0,61,1,9,5
76318,0,62,0,9,4
76319,0,60,0,4,2
76320,0,60,0,4,-6
76321,0,20,1,6,3
76322,0,58,1,2,-5
76323,0,70,0,7,-2
76324,0,28,1,5,-6
76325,0,35,0,5,-6
76326,0,73,0,3,-8
76327,0,53,1,4,1
76328,0,22,1,7,3
76329,0,35,1,2,-6
76330,0,52,0,6,3
76331,0,60,0,2,-7
76332,0,58,0,3,-5
76333,0,73,1,0,-2
76334,0,40,0,8,1
76335,0,34,1,9,2
76336,0,29,0,3,-4
76337,0,28,1,9,4
76338,0,80,0,7,-1
76339,0,49,0,3,-4
76340,0,26,1,2,-7
76341,0,38,1,5,-1
76342,0,39,0,2,-5
76343,0,76,0,9,4
76344,0,44,1,5,2
76345,0,38,1,4,-1
76346,0,43,1,6,-5
76347,0,53,0,8,0
76348,0,60,1,4,1
76349,0,39,1,5,0
76350,0,70,1,9,-1
76351,0,29,0,0,-4
76352,0,44,1,3,-3
76353,0,29,1,5,0
76354,0,44,0,3,-8
76355,0,43,0,9,1
76356,0,34,0,8,-1
76357,0,39,0,9,4
76358,0,62,0,3,-3
76359,0,57,1,1,-10
76360,0,44,1,9,7
76361,0,60,1,8,6
76362,0,87,0,0,-5
76363,0,54,0,7,2
76364,0,76,1,1,-9
76365,0,32,1,1,-8
76366,0,32,0,6,3
76367,0,31,1,9,3
76368,0,24,1,1,-1
76369,0,23,1,2,0
76370,0,40,0,2,-4
76371,0,37,1,6,3
76372,0,31,0,1,-2
76373,0,66,0,6,2
76374,0,78,1,6,2
76375,0,50,0,2,-4
76376,0,89,0,9,6
76377,0,60,1,5,2
76378,0,82,1,4,-4
76379,0,53,1,7,1
76380,0,62,1,3,1
76381,0,50,0,7,0
76382,0,26,0,6,4
76383,0,42,0,6,2
76384,0,45,1,0,-3
76385,0,40,0,3,1
76386,0,19,0,1,-5
76387,0,55,0,2,-4
76388,0,60,1,2,-1
76389,0,28,1,9,1
76390,0,58,0,0,-5
76391,0,31,1,4,-5
76392,0,39,0,1,-5
76393,0,74,1,2,-4
76394,0,53,0,6,-1
76395,0,70,1,7,2
76396,0,65,0,8,5
76397,0,49,1,5,-5
76398,0,32,1,5,1
76399,0,49,1,7,-1
76400,0,70,0,4,-4
76401,0,61,0,2,0
76402,0,63,1,4,-6
76403,0,41,1,0,-9
76404,0,98,0,3,-7
76405,0,53,0,0,-10
76406,0,50,1,0,-11
76407,0,25,0,7,5
76408,0,37,1,6,-1
76409,0,22,0,0,-9
76410,0,90,0,8,5
76411,0,39,0,6,2
76412,0,47,1,6,-4
76413,0,52,0,7,4
76414,0,68,1,5,-5
76415,0,65,0,6,3
76416,0,82,0,8,6
76417,0,60,1,2,-1
76418,0,27,1,0,-5
76419,0,52,1,7,1
76420,0,44,1,6,-4
76421,0,58,0,2,0
76422,0,59,1,9,6
76423,0,27,0,6,0
76424,0,41,1,1,-8
76425,0,74,0,2,-3
76426,0,20,0,4,-6
76427,0,46,1,9,4
76428,0,48,0,2,-3
76429,0,34,1,1,-9
76430,0,43,1,4,-1
76431,0,46,1,6,1
76432,0,53,0,0,-9
76433,0,24,0,4,1
76434,0,66,1,8,-1
76435,0,73,0,7,-3
76436,0,41,0,0,-5
76437,0,37,0,0,-11
76438,0,60,0,1,-5
76439,0,107,1,9,6
76440,0,34,1,9,1
76441,0,52,1,4,1
76442,0,62,0,2,-5
76443,0,60,1,8,-1
76444,0,49,1,8,4
76445,0,69,1,3,-3
76446,0,84,0,5,1
76447,0,51,1,1,-10
76448,0,76,0,3,-7
76449,0,24,1,1,-5
76450,0,47,1,0,-4
76451,0,80,0,9,4
76452,0,76,1,8,6
76453,0,60,1,2,-1
76454,0,79,1,9,7
76455,0,35,1,1,-8
76456,0,55,0,1,-6
76457,0,70,1,3,-6
76458,0,32,1,2,-2
76459,0,62,0,1,-5
76460,0,45,0,2,-9
76461,0,55,1,3,-4
76462,0,69,0,3,-1
76463,0,55,1,2,-4
76464,0,60,0,2,-8
76465,0,64,1,8,5
76466,0,29,0,9,2
76467,0,79,0,9,0
76468,0,28,1,7,0
76469,0,60,1,2,0
76470,0,29,1,8,5
76471,0,42,1,8,6
76472,0,83,0,0,-11
76473,0,59,0,1,-3
76474,0,51,1,1,-9
76475,0,25,0,9,2
76476,0,55,0,1,-4
76477,0,38,1,6,-2
76478,0,52,1,2,0
76479,0,33,1,6,3
76480,0,51,1,5,2
76481,0,50,1,0,-11
76482,0,36,0,2,-6
76483,0,65,1,0,-10
76484,0,86,0,0,-8
76485,0,85,0,5,-5
76486,0,84,0,4,1
76487,0,28,0,5,-6
76488,0,45,0,9,-2
76489,0,83,0,6,-1
76490,0,46,1,4,-4
76491,0,66,0,9,-1
76492,0,32,0,3,-4
76493,0,62,0,9,7
76494,0,64,1,9,1
76495,0,68,1,1,-9
76496,0,64,0,1,-6
76497,0,49,1,9,0
76498,0,42,1,1,-3
76499,0,37,1,8,6
76500,0,21,0,3,-2
76501,0,34,1,5,1
76502,0,48,1,5,-1
76503,0,32,1,3,-2
76504,0,60,0,2,-3
76505,0,57,1,2,-9
76506,0,30,0,8,-3
76507,0,60,0,2,0
76508,0,69,0,6,-2
76509,0,37,1,7,5
76510,0,38,1,2,-7
76511,0,61,0,8,4
76512,0,50,1,8,5
76513,0,41,0,8,0
76514,0,52,0,8,5
76515,0,70,0,6,-5
76516,0,82,1,6,-4
76517,0,30,1,3,1
76518,0,76,0,7,5
76519,0,36,1,7,0
76520,0,70,1,6,-3
76521,0,79,0,1,-1
76522,0,48,0,9,5
76523,0,43,0,3,1
76524,0,60,0,9,2
76525,0,26,0,8,2
76526,0,36,1,5,-1
76527,0,46,1,3,0
76528,0,60,0,8,5
76529,0,72,0,3,-3
76530,0,60,1,8,4
76531,0,53,0,6,-3
76532,0,52,1,4,-1
76533,0,63,0,2,-2
76534,0,59,0,8,2
76535,0,55,1,4,-4
76536,0,49,0,3,0
76537,0,57,1,3,-3
76538,0,78,1,7,3
76539,0,25,0,0,-3
76540,0,94,0,6,2
76541,0,65,1,7,2
76542,0,51,0,1,-7
76543,0,53,1,0,-6
76544,0,65,0,2,-2
76545,0,29,1,9,2
76546,0,45,1,2,-3
76547,0,74,0,8,3
76548,0,53,0,5,0
76549,0,68,0,8,-3
76550,0,44,0,9,-1
76551,0,49,0,6,0
76552,0,48,0,9,-2
76553,0,63,0,9,-1
76554,0,67,1,2,-5
76555,0,36,0,0,-8
76556,0,63,0,3,0
76557,0,51,1,3,-4
76558,0,75,0,2,-1
76559,0,40,1,4,2
76560,0,78,1,9,6
76561,0,46,1,5,-1
76562,0,48,1,0,-2
76563,0,56,0,0,-4
76564,0,53,1,9,1
76565,0,49,0,1,-9
76566,0,61,1,1,-3
76567,0,33,0,8,-3
76568,0,43,0,1,-10
76569,0,78,1,5,-5
76570,0,30,1,0,-8
76571,0,24,0,6,0
76572,0,46,0,4,-4
76573,0,77,1,8,4
76574,0,43,0,6,-3
76575,0,85,1,4,-4
76576,0,57,1,4,0
76577,0,61,0,1,-2
76578,0,68,0,8,0
76579,0,33,1,7,3
76580,0,49,0,2,-7
76581,0,48,1,9,0
76582,0,60,1,9,7
76583,0,22,1,9,5
76584,0,32,0,1,-8
76585,0,70,1,5,-5
76586,0,60,1,6,0
76587,0,66,0,9,3
76588,0,87,1,5,-1
76589,0,57,1,9,-2
76590,0,66,1,8,1
76591,0,52,1,2,-8
76592,0,42,0,0,-11
76593,0,91,1,2,-9
76594,0,30,0,4,-3
76595,0,41,0,6,-2
76596,0,72,0,5,-4
76597,0,37,0,8,6
76598,0,83,0,8,3
76599,0,40,0,0,-7
76600,0,103,0,1,-1
76601,0,22,0,1,-7
76602,0,37,0,7,4
76603,0,64,1,7,3
76604,0,62,1,3,-4
76605,0,76,1,5,-3
76606,0,64,0,7,5
76607,0,60,0,1,-2
76608,0,44,0,9,-2
76609,0,56,0,2,-2
76610,0,32,0,4,2
76611,0,60,1,2,-6
76612,0,37,1,4,2
76613,0,86,0,0,-2
76614,0,50,0,8,-3
76615,0,37,0,2,-8
76616,0,70,1,8,4
76617,0,19,1,0,-10
76618,0,62,1,3,-8
76619,0,48,0,5,3
76620,0,44,0,9,7
76621,0,24,1,1,-3
76622,0,58,1,5,-2
76623,0,52,1,4,1
76624,0,54,1,9,3
76625,0,60,0,2,-7
76626,0,92,1,2,-7
76627,0,34,0,6,-1
76628,0,57,1,1,-7
76629,0,65,1,6,0
76630,0,72,1,9,6
76631,0,68,1,4,0
76632,0,56,1,8,1
76633,0,63,0,0,-9
76634,0,23,0,9,2
76635,0,81,0,0,-2
76636,0,50,0,6,-3
76637,0,77,0,2,-5
76638,0,54,1,4,2
76639,0,49,0,7,-1
76640,0,54,0,0,-10
76641,0,48,0,9,5
76642,0,31,0,9,6
76643,0,59,0,7,-3
76644,0,26,0,0,-11
76645,0,50,0,5,-5
76646,0,85,0,4,-4
76647,0,55,0,6,-2
76648,0,27,0,6,-3
76649,0,61,0,3,-7
76650,0,22,1,8,-3
76651,0,63,0,7,0
76652,0,90,1,0,-5
76653,0,102,1,4,-6
76654,0,63,1,4,-7
76655,0,61,0,3,1
76656,0,70,0,0,-11
76657,0,52,1,6,-2
76658,0,32,1,3,1
76659,0,63,0,3,-8
76660,0,52,1,9,-2
76661,0,89,0,4,-4
76662,0,59,1,6,-3
76663,0,50,1,8,-2
76664,0,41,0,7,-2
76665,0,26,1,5,-6
76666,0,56,1,5,0
76667,0,50,1,2,-7
76668,0,35,1,7,-4
76669,0,42,1,1,-4
76670,0,81,0,4,-4
76671,0,66,0,5,-3
76672,0,90,0,8,0
76673,0,52,1,3,-3
76674,0,83,0,8,2
76675,0,63,1,7,-2
76676,0,79,0,2,-4
76677,0,32,1,5,3
76678,0,63,1,9,4
76679,0,62,1,5,-2
76680,0,42,0,5,2
76681,0,32,1,0,-10
76682,0,22,0,4,-3
76683,0,59,0,4,1
76684,0,73,0,8,3
76685,0,27,0,4,1
76686,0,60,1,0,-11
76687,0,78,1,5,-1
76688,0,34,1,2,-2
76689,0,83,0,3,1
76690,0,56,1,1,-7
76691,0,69,0,3,-6
76692,0,47,0,9,1
76693,0,55,0,9,6
76694,0,66,0,8,0
76695,0,60,0,9,1
76696,0,26,0,0,-6
76697,0,79,1,3,1
76698,0,40,0,4,-6
76699,0,30,0,9,5
76700,0,61,0,8,-2
76701,0,81,1,6,0
76702,0,81,1,2,-5
76703,0,30,1,6,-1
76704,0,51,0,9,1
76705,0,45,0,2,-5
76706,0,50,1,1,-3
76707,0,68,0,4,2
76708,0,21,1,6,-3
76709,0,54,0,4,2
76710,0,50,1,5,-4
76711,0,32,1,7,-1
76712,0,58,0,8,0
76713,0,60,1,8,1
76714,0,57,1,1,-1
76715,0,35,0,8,-1
76716,0,58,1,4,-6
76717,0,100,1,2,-7
76718,0,73,0,5,-4
76719,0,87,1,2,-7
76720,0,33,0,7,4
76721,0,47,0,5,-1
76722,0,42,0,4,-1
76723,0,43,1,0,-9
76724,0,79,1,3,-3
76725,0,29,1,0,-4
76726,0,84,0,0,-2
76727,0,67,1,5,-4
76728,0,56,0,8,1
76729,0,70,0,9,-1
76730,0,43,0,7,1
76731,0,63,0,1,-3
76732,0,60,1,0,-6
76733,0,62,1,2,-3
76734,0,57,1,9,-1
76735,0,73,0,3,-5
76736,0,50,0,7,3
76737,0,76,0,7,2
76738,0,63,1,8,-2
76739,0,64,1,3,0
76740,0,52,0,6,4
76741,0,56,0,6,3
76742,0,38,1,0,-3
76743,0,34,1,0,-5
76744,0,71,1,7,3
76745,0,59,1,1,-7
76746,0,66,0,1,-1
76747,0,57,1,1,-10
76748,0,60,0,5,1
76749,0,47,0,2,-1
76750,0,50,1,1,-8
76751,0,47,0,2,-8
76752,0,47,0,0,-9
76753,0,101,0,8,-1
76754,0,41,1,1,-7
76755,0,61,0,2,-6
76756,0,93,1,1,-10
76757,0,54,0,5,2
76758,0,36,1,5,-3
76759,0,43,0,7,-3
76760,0,19,1,9,-2
76761,0,56,0,0,-11
76762,0,74,1,3,-4
76763,0,86,1,1,-4
76764,0,53,0,7,-3
76765,0,59,0,9,0
76766,0,89,0,3,-3
76767,0,64,0,7,-1
76768,0,65,1,5,-6
76769,0,38,1,3,-5
76770,0,68,0,9,0
76771,0,79,0,7,-3
76772,0,52,1,3,-2
76773,0,61,1,0,-5
76774,0,54,1,0,-3
76775,0,63,0,1,-9
76776,0,44,0,9,0
76777,0,45,1,6,4
76778,0,75,1,2,-9
76779,0,43,0,8,6
76780,0,57,1,2,-3
76781,0,33,1,7,-4
76782,0,82,0,4,2
76783,0,47,0,5,-4
76784,0,73,1,5,3
76785,0,47,1,2,-5
76786,0,68,0,8,2
76787,0,37,1,0,-10
76788,0,68,1,5,0
76789,0,93,0,6,-3
76790,0,44,0,7,0
76791,0,49,1,7,0
76792,0,39,0,9,5
76793,0,65,0,3,-7
76794,0,82,1,7,-1
76795,0,28,0,4,-7
76796,0,54,1,6,2
76797,0,42,1,2,-8
76798,0,41,1,3,-7
76799,0,41,0,5,-2
76800,0,60,0,9,7
76801,0,89,1,1,-10
76802,0,94,1,4,0
76803,0,33,1,9,3
76804,0,52,0,0,-7
76805,0,44,1,3,-3
76806,0,46,1,9,7
76807,0,60,1,3,-2
76808,0,27,1,5,-5
76809,0,35,0,9,7
76810,0,51,0,7,1
76811,0,67,1,9,3
76812,0,68,0,3,-1
76813,0,24,1,7,3
76814,0,60,0,8,1
76815,0,28,0,5,-2
76816,0,60,1,0,-6
76817,0,56,0,6,4
76818,0,19,1,7,5
76819,0,67,0,6,3
76820,0,57,0,7,2
76821,0,42,0,7,-1
76822,0,58,1,9,-2
76823,0,53,1,6,4
76824,0,70,1,9,1
76825,0,78,0,7,2
76826,0,58,1,5,-1
76827,0,21,0,8,-2
76828,0,87,1,3,-2
76829,0,94,0,1,-7
76830,0,67,0,0,-11
76831,0,44,0,2,-8
76832,0,78,1,9,-1
76833,0,50,0,5,-3
76834,0,36,1,2,-9
76835,0,50,1,6,4
76836,0,60,1,8,0
76837,0,60,1,2,-9
76838,0,73,1,3,0
76839,0,59,0,7,2
76840,0,49,0,6,-3
76841,0,60,1,3,-4
76842,0,35,1,6,-1
76843,0,50,0,8,-1
76844,0,80,0,5,1
76845,0,43,0,0,-2
76846,0,60,0,2,-9
76847,0,60,1,3,0
76848,0,79,1,4,-3
76849,0,41,1,0,-5
76850,0,37,1,1,-6
76851,0,58,1,2,-7
76852,0,37,0,3,-6
76853,0,56,0,5,-4
76854,0,52,0,4,1
76855,0,54,0,6,-4
76856,0,69,1,1,-9
76857,0,52,1,9,3
76858,0,81,1,9,-1
76859,0,63,1,2,-1
76860,0,71,0,9,4
76861,0,43,1,7,2
76862,0,53,1,5,-4
76863,0,19,0,5,-2
76864,0,47,0,4,-5
76865,0,55,0,8,-3
76866,0,62,1,9,1
76867,0,88,1,8,0
76868,0,64,0,0,-4
76869,0,69,1,0,-2
76870,0,87,1,1,-5
76871,0,53,0,4,-5
76872,0,60,1,5,-2
76873,0,26,0,5,-2
76874,0,39,0,5,-3
76875,0,59,0,7,-1
76876,0,65,0,3,1
76877,0,76,1,8,-3
76878,0,78,1,9,5
76879,0,75,1,7,5
76880,0,51,0,8,0
76881,0,45,1,8,5
76882,0,38,1,8,0
76883,0,53,0,0,-11
76884,0,45,1,4,-3
76885,0,70,0,7,2
76886,0,34,0,3,-5
76887,0,74,1,1,-8
76888,0,69,1,1,-8
76889,0,67,1,8,0
76890,0,27,0,4,-2
76891,0,43,0,9,4
76892,0,66,0,1,-3
76893,0,69,0,7,-2
76894,0,26,0,0,-9
76895,0,46,1,6,-4
76896,0,96,0,2,-8
76897,0,66,1,0,-6
76898,0,70,0,0,-4
76899,0,62,0,1,-8
76900,0,51,0,3,-4
76901,0,80,0,3,-8
76902,0,45,0,0,-5
76903,0,50,1,7,-2
76904,0,41,0,3,-2
76905,0,36,1,1,-2
76906,0,71,1,1,-7
76907,0,60,0,2,-9
76908,0,67,0,3,-1
76909,0,70,1,0,-10
76910,0,60,1,2,-6
76911,0,73,1,4,0
76912,0,60,0,3,-2
76913,0,57,1,9,4
76914,0,88,0,1,-5
76915,0,58,0,3,-6
76916,0,42,0,1,-5
76917,0,75,0,3,-8
76918,0,48,0,3,-5
76919,0,90,1,2,-3
76920,0,47,0,2,-8
76921,0,29,1,3,-5
76922,0,60,1,7,-1
76923,0,75,0,5,1
76924,0,53,1,1,-3
76925,0,21,1,1,-10
76926,0,20,1,7,5
76927,0,80,1,3,-4
76928,0,91,0,5,-3
76929,0,22,0,4,-6
76930,0,68,1,2,-9
76931,0,82,1,4,1
76932,0,60,0,3,-5
76933,0,60,0,6,3
76934,0,63,1,4,-4
76935,0,30,1,6,-2
76936,0,60,1,8,-2
76937,0,77,1,7,0
76938,0,70,1,0,-8
76939,0,49,1,8,5
76940,0,53,1,5,-2
76941,0,46,0,6,-5
76942,0,72,1,0,-6
76943,0,47,1,3,-5
76944,0,79,1,7,1
76945,0,82,1,0,-6
76946,0,59,1,9,-1
76947,0,44,0,8,-2
76948,0,59,0,4,-2
76949,0,46,1,4,-2
76950,0,44,1,2,-8
76951,0,66,1,9,1
76952,0,47,0,1,-5
76953,0,21,1,1,-9
76954,0,66,0,0,-4
76955,0,19,1,2,-1
76956,0,49,0,5,-3
76957,0,63,1,2,-1
76958,0,32,1,5,-1
76959,0,60,1,4,-3
76960,0,52,1,9,4
76961,0,25,0,7,4
76962,0,68,1,5,0
76963,0,60,1,6,2
76964,0,20,1,8,3
76965,0,34,0,8,-1
76966,0,84,1,6,0
76967,0,81,0,6,-2
76968,0,66,0,4,-7
76969,0,31,1,7,-2
76970,0,50,0,5,3
76971,0,57,1,0,-3
76972,0,59,1,5,-3
76973,0,35,1,5,-5
76974,0,36,1,6,0
76975,0,36,1,4,-6
76976,0,52,1,1,-3
76977,0,80,1,3,0
76978,0,54,0,1,-6
76979,0,60,0,7,5
76980,0,45,0,7,1
76981,0,69,1,7,4
76982,0,68,0,0,-7
76983,0,85,1,4,-5
76984,0,20,0,4,-6
76985,0,68,0,1,-9
76986,0,60,1,7,4
76987,0,36,1,0,-7
76988,0,21,1,6,0
76989,0,49,1,6,2
76990,0,57,1,3,-5
76991,0,52,1,3,-4
76992,0,71,0,4,-6
76993,0,78,1,3,-5
76994,0,41,1,6,-5
76995,0,60,0,5,-5
76996,0,28,0,1,-6
76997,0,52,0,2,-7
76998,0,66,1,4,-1
76999,0,61,0,7,0
77000,0,70,1,0,-11
77001,0,57,0,0,-7
77002,0,85,0,6,0
77003,0,58,0,4,-3
77004,0,53,0,9,5
77005,0,56,0,2,-7
77006,0,71,0,3,-4
77007,0,33,0,8,-3
77008,0,72,0,5,-4
77009,0,49,0,1,-4
77010,0,74,0,1,-6
77011,0,98,1,8,-2
77012,0,53,1,6,2
77013,0,86,1,0,-5
77014,0,24,0,7,3
77015,0,73,1,8,3
77016,0,32,1,8,4
77017,0,89,0,0,-6
77018,0,70,1,4,0
77019,0,60,1,7,1
77020,0,83,1,0,-5
77021,0,38,1,8,-3
77022,0,30,1,3,-2
77023,0,85,1,8,6
77024,0,91,1,4,-1
77025,0,81,1,6,4
77026,0,60,0,0,-8
77027,0,32,1,6,4
77028,0,42,1,2,-3
